Date,Price
2011-03,3302.957502681735
2011-04,3254.4421074351917
2011-05,3325.4635002490068
2011-06,3253.6969533179144
2011-07,3233.501842019617
2011-08,3014.485857822036
2011-09,2993.880366625758
2011-10,3204.6174627566547
2011-11,3334.6859405261807
2011-12,3490.877064783759
2012-01,3589.526666975772
2012-02,3673.244030140336
2012-03,3815.564750654484
2012-04,3833.3193420173484
2012-05,3833.0563854100615
2012-06,3925.4393418674695
2012-07,4077.765496088104
2012-08,4065.260452859375
2012-09,4066.068984227389
2012-10,3973.3308591216323
2012-11,4001.366777791893
2012-12,3975.72307720136
2013-01,4076.1241659484426
2013-02,4260.889183009071
2013-03,4533.0299613168845
2013-04,4528.261407462648
2013-05,4647.144898204176
2013-06,4559.245534730004
2013-07,4728.631888584171
2013-08,4612.079309342071
2013-09,4669.579921914943
2013-10,4828.276148340898
2013-11,4976.933463042654
2013-12,5043.892550699255
2014-01,4971.797668596581
2014-02,5093.644411259317
2014-03,5137.925719387827
2014-04,5145.661522939671
2014-05,5362.551762933674
2014-06,5456.989945716268
2014-07,5492.418253133725
2014-08,5795.601501469102
2014-09,5979.365502636857
2014-10,6152.512753381105
2014-11,6336.4176208246945
2014-12,6495.032351744348
2015-01,6778.42776459741
2015-02,7216.4722999123505
2015-03,7430.267096103997
2015-04,7193.3346301974825
2015-05,7451.9882210196465
2015-06,7167.753715192727
2015-07,7458.989988577869
2015-08,6851.562102923311
2015-09,6677.256840579451
2015-10,7350.256514108553
2015-11,7681.277792946827
2015-12,7338.561175402997
2016-01,6927.506668600976
2016-02,6933.219504897927
2016-03,7084.667447841164
2016-04,7108.435527556028
2016-05,7400.057261083027
2016-06,7453.9513710319825
2016-07,7729.175636474952
2016-08,7727.657687029336
2016-09,7715.914695215234
2016-10,7718.37071205311
2016-11,8230.973704060332
2016-12,8459.32260641401
2017-01,8462.744257360384
2017-02,8926.617607236494
2017-03,8860.618315257356
2017-04,8760.555089100395
2017-05,8649.740913040509
2017-06,8558.259245359903
2017-07,8498.048708709723
2017-08,8455.253488628137
2017-09,8641.568056905575
2017-10,8967.052360907552
2017-11,9075.473073886635
2017-12,9063.702186493645
2018-01,9226.909926632814
2018-02,9065.162370839831
2018-03,8767.155090217937
2018-04,8978.72170918058
2018-05,9496.413284637141
2018-06,9594.527043705344
2018-07,9872.904283091777
2018-08,10274.252210220302
2018-09,10388.103959025242
2018-10,9887.264752340228
2018-11,10043.513805934632
2018-12,9066.172012310137
2019-01,9779.302440601374
2019-02,10170.428191229079
2019-03,10525.344658202823
2019-04,10963.993379038951
2019-05,10332.503616934002
2019-06,10835.696121738025
2019-07,11229.055313017325
2019-08,11148.752055233315
2019-09,11500.250618676233
2019-10,11471.438231674681
2019-11,12089.11238275481
2019-12,12164.41763600221
2020-01,12388.94204148986
2020-02,11456.4297122844
2020-03,10022.520187746555
2020-04,11424.293446881724
2020-05,11737.947614833616
2020-06,11939.318120503345
2020-07,11954.166636103475
2020-08,12752.669401206196
2020-09,12520.186768307962
2020-10,12204.839170979965
2020-11,13296.361713452108
2020-12,13516.392617600277
2021-01,13539.974998187121
2021-02,13910.776790548367
2021-03,14921.602260869016
2021-04,15268.812477453175
2021-05,15192.583247070788
2021-06,16032.1069333358
2021-07,16401.542207267397
2021-08,16966.90691830227
2021-09,16521.813776454506
2021-10,17574.021519890717
2021-11,17828.820418875388
2021-12,18593.99584890202
2022-01,17808.522085933408
2022-02,17220.41269279434
2022-03,17983.219515431636
2022-04,17223.32728867775
2022-05,16908.08109752415
2022-06,15995.250623917726
2022-07,17811.26276734647
2022-08,17452.424604059357
2022-09,16243.156866056297
2022-10,17239.034800741145
2022-11,17367.609817655506
2022-12,15901.994899324443
2023-01,16687.005314401133
2023-02,16616.905912981525
2023-03,16802.05510941872
2023-04,16851.027980895302
2023-05,17433.757492690525
2023-06,18283.08063840848
2023-07,18643.06477756142
